country,year,gdp_per_capita,life_expectancy
IDX,2018,1160.50418891873,65.172890099339
IDX,2019,1194.07215693518,65.5828691146811
IDX,2020,1179.86645615956,65.411479068422
IDX,2021,1254.09572124934,64.8764634139942
IDX,2022,1330.40253875948,66.3600605315493
IDX,2023,1319.43444336952,67.0538318903115
IDA,2015,1350.62840308024,62.6135498483383
IDA,2016,1316.75105884171,62.9919508459629
IDA,2017,1358.71074719415,63.2736954244909
IDA,2018,1409.89867481954,63.7309311828708
IDA,2019,1434.20463760134,64.0885399952044
IDA,2020,1374.49201596905,63.8022749850664
IDA,2021,1465.04691576142,63.4773799318061
IDA,2022,1551.17381360191,64.8822902939527
IDA,2023,1458.94469071737,65.4535223135408
LTE,2015,8325.54664463079,76.0763839787839
LTE,2016,8290.74162992553,76.293092854666
LTE,2017,9131.37216704566,76.4176788737102
LTE,2018,9959.6655103541,76.7784257230861
LTE,2019,10112.2012892771,76.9982668440355
LTE,2020,9869.54019951006,76.6937147799405
LTE,2021,11755.4245358535,76.306088329774
LTE,2022,12280.1075352976,76.9545802485126
LTE,2023,12422.7253981593,77.130120543495
LCN,2015,8758.631461288,74.7432221893097
LCN,2016,8460.65543617298,74.6774848833781
LCN,2017,9308.69617088017,74.8318087892113
LCN,2018,9032.03848276062,75.052717198381
LCN,2019,8830.22782156102,75.2042598654921
LCN,2020,7445.29645309345,73.188934023043
LCN,2021,8597.53194021339,71.8141668022872
LCN,2022,9716.03266743823,74.647198943632
LCN,2023,10838.827948659,75.6435293327332
LAC,2015,8307.33369621788,74.5553955667316
LAC,2016,7975.72164827005,74.5306460760941
LAC,2017,8811.13555430764,74.7006534427421
LAC,2018,8468.20128438484,74.8906731016397
LAC,2019,8266.47471229954,75.0513524613511
LAC,2020,6892.38171560913,72.8759217271338
LAC,2021,7955.36133413771,71.4377016432982
LAC,2022,9093.65274220086,74.4897262626476
LAC,2023,10166.928671097,75.4986013301866
TLA,2015,8616.95753415631,74.6505904118153
TLA,2016,8301.80532535391,74.5894794269073
TLA,2017,9163.64829375482,74.7614101353626
TLA,2018,8875.74361403055,74.9760978010797
TLA,2019,8654.9472124286,75.1319711493442
TLA,2020,7240.29672376392,73.0747493617473
TLA,2021,8382.42554035091,71.7449274626405
TLA,2022,9482.77639942335,74.5684293540859
TLA,2023,10593.1164302324,75.5699258379688
LDC,2015,970.916596442798,63.3049002618176
LDC,2016,963.946548212228,63.7237270680356
LDC,2017,1030.33002221326,64.0339755156235
LDC,2018,1072.37486063383,64.6022757660127
LDC,2019,1104.18633151052,64.9724534415541
LDC,2020,1088.70490856513,64.8323585417323
LDC,2021,1161.529354921,64.267342334044
LDC,2022,1273.78979194705,65.7631857632163
LDC,2023,1220.23843928653,66.5161002597788
LMY,2015,4282.04601624269,70.367705276385
LMY,2016,4269.77006692862,70.6061841961247
LMY,2017,4607.31736311311,70.8082905151177
LMY,2018,4846.86334479652,71.1345010717806
LMY,2019,4904.42291649615,71.3698556147386
LMY,2020,4698.5175297673,70.7486800091755
LMY,2021,5485.92472057214,69.6717843895896
LMY,2022,5702.28344160279,71.6852818823469
LMY,2023,5819.84086254913,71.9740048771462
LIC,2015,736.645564029793,60.9921347017928
LIC,2016,630.769855946827,61.4016938292427
LIC,2017,635.47544942083,61.5795083857409
LIC,2018,647.163397218355,62.3399876414984
LIC,2019,654.940947912545,62.7974465200669
LIC,2020,607.964753680008,62.8180995019214
LIC,2021,643.369305022958,62.3799887227483
LIC,2022,723.504638939919,63.4583102800447
LIC,2023,697.171191535478,64.5178957936853
LMC,2015,1843.92245982702,67.3495071977304
LMC,2016,1892.70524039558,67.679193904199
LMC,2017,2019.49853982875,67.9952915350318
LMC,2018,2078.75738872105,68.2810033644819
LMC,2019,2153.95427108494,68.5574256254118
LMC,2020,2058.43459982702,68.040356336938
LMC,2021,2302.44736874388,66.3662902978306
LMC,2022,2424.15054696003,69.3010946755529
LMC,2023,2443.40827649123,69.5963746571515
MEA,2015,5108.83117786409,70.1511049169228
MEA,2016,5080.74067722357,70.4289278068118
MEA,2017,5232.29631554928,70.7097575308251
MEA,2018,5509.55913785523,70.9403213532696
MEA,2019,5371.48987165166,71.2438695042576
MEA,2020,4707.81986084887,69.9110789555644
MEA,2021,5575.27298626728,69.7113193479505
MEA,2022,6383.39839256713,71.6918319737772
MEA,2023,6063.05247657864,72.0839412410497
MNA,2015,2802.63134980934,69.2873263613117
MNA,2016,2832.83052598,69.5328376363007
MNA,2017,2827.77247042523,69.8141316373328
MNA,2018,2789.82637461637,70.0733668958653
MNA,2019,2674.37046083008,70.417484585256
MNA,2020,2381.42542469934,69.0506342866219
MNA,2021,2719.53126773593,68.9280214782653
MNA,2022,2975.95566292741,71.0055315443397
MNA,2023,2797.40730719316,71.2758849884582
TMN,2015,2799.45441811562,69.2515348606398
TMN,2016,2828.10049044876,69.4961826399098
TMN,2017,2822.35969144684,69.7772409464567
TMN,2018,2784.50967675137,70.0368444388331
TMN,2019,2667.55895258895,70.3800917806817
TMN,2020,2375.4738441756,69.0090964026373
TMN,2021,2712.78189413176,68.893103228232
TMN,2022,2970.11428767476,70.965432550888
TMN,2023,2792.71457545742,71.3194560888195
MIC,2015,4599.80845420887,71.2072642315496
MIC,2016,4600.22936847744,71.4424241214902
MIC,2017,4973.53707967724,71.6599756723334
MIC,2018,5240.73875711968,71.9601326916177
MIC,2019,5310.45350032975,72.1896324078539
MIC,2020,5096.7359040376,71.5214553857761
MIC,2021,5966.0001578766,70.3957107787488
MIC,2022,6205.5459977675,72.5175506717212
MIC,2023,6347.75391928371,72.7431938727471
NAC,2015,55534.4570291574,79.0036254654542
NAC,2016,56416.7850235092,78.8800103845064
NAC,2017,58555.8897810427,78.8688036246685
NAC,2018,61228.195827322,78.9607960728398
NAC,2019,63306.7999807977,79.1334134419141
NAC,2020,62262.642409838,77.4498099795241
NAC,2021,69412.9137512303,76.8657678890549
NAC,2022,75613.4507146586,77.8327679594239
NAC,2023,79326.9076599571,78.7328213732191
OED,2015,35772.5321374449,79.761947694534
OED,2016,36235.9988250637,79.8914226918914
OED,2017,37617.8631046886,79.931058371801
OED,2018,39539.1861151287,80.0281711116686
OED,2019,39718.0136147565,80.2450777215729
OED,2020,38704.9773091343,78.958047957323
OED,2021,43149.6072484462,78.5886217634772
OED,2022,44046.426245598,79.5215684599377
OED,2023,46672.5139916762,80.1615573011432
OSS,2015,10334.0987006005,71.4795830574543
OSS,2016,10776.87092047,71.7745690542754
OSS,2017,11912.4763555956,72.1237658150048
OSS,2018,12980.3425379993,72.4217850423792
OSS,2019,12871.1657622001,72.6570116424877
OSS,2020,11728.9524519274,72.5097097789427
OSS,2021,13671.456548983,71.7699719301416
OSS,2022,14298.1028214028,72.9049248661262
OSS,2023,15151.4664915358,73.5646945094343
PSS,2015,3721.79465162999,68.1166096033138
PSS,2016,3853.8127301538,68.2856508563666
PSS,2017,4096.99353767088,68.5192875005129
PSS,2018,4245.78362603826,68.5825887890247
PSS,2019,4170.32120953703,68.6421578303985
PSS,2020,3666.08926363725,68.3568108792759
PSS,2021,3649.53388709298,67.4810209240703
PSS,2022,3888.62868011839,69.1004348993561
PSS,2023,4153.19706628517,69.2745949035856
PST,2015,40767.6732069989,80.4400997313335
PST,2016,41511.1088722467,80.6112411501517
PST,2017,43134.0864740614,80.6650553844053
PST,2018,45528.3268108868,80.7442826647034
PST,2019,45864.970468297,80.9700933374947
PST,2020,44887.3835189149,80.0659140743109
PST,2021,50022.0389228787,79.7955815488505
PST,2022,51102.3562661077,80.1978532076615
PST,2023,53961.341810452,80.8228346378274
PRE,2015,1508.88772064734,58.93626650033
PRE,2016,1307.18884005457,59.2363562400827
PRE,2017,1327.75746285089,59.5402350736624
PRE,2018,1439.93370870327,60.2074724802348
PRE,2019,1476.62187329691,60.5568008955552
PRE,2020,1320.70911111119,60.5012070014439
PRE,2021,1412.70908920903,60.2752505117259
PRE,2022,1577.71627123527,61.3832880029503
PRE,2023,1416.33353040951,62.1636298902791
SST,2015,10408.6618377241,71.1242805019157
SST,2016,10444.2724484059,71.3759850327933
SST,2017,11271.7930201063,71.6556194082548
SST,2018,12009.7862050813,71.8640735615265
SST,2019,11958.5107041682,72.0009607335469
SST,2020,10699.2911713647,71.8255552822673
SST,2021,12369.0639776112,70.7756825891382
SST,2022,13598.1107991474,72.3794678577605
SST,2023,14222.966048012,72.9007197557042
SAS,2015,1570.54142462917,69.5110334122263
SAS,2016,1722.90703415144,69.9184707063298
SAS,2017,1956.06707554186,70.2904723380061
SAS,2018,1988.3663331799,70.6523573971364
SAS,2019,2067.05975687637,70.9975623145981
SAS,2020,1957.20343722686,70.3622206982499
SAS,2021,2273.72055798689,67.8215299767513
SAS,2022,2385.08341578414,72.0115731308447
SAS,2023,2532.37560051691,72.3247648783903
TSA,2015,1570.54142462917,69.5110334122263
TSA,2016,1722.90703415144,69.9184707063298
TSA,2017,1956.06707554186,70.2904723380061
TSA,2018,1988.3663331799,70.6523573971364
TSA,2019,2067.05975687637,70.9975623145981
TSA,2020,1957.20343722686,70.3622206982499
TSA,2021,2273.72055798689,67.8215299767513
TSA,2022,2385.08341578414,72.0115731308447
TSA,2023,2532.37560051691,72.3247648783903
SSF,2015,1635.04422604526,59.398721466191
SSF,2016,1452.27420076776,59.8121001978138
SSF,2017,1542.24464874276,60.1584015341066
SSF,2018,1612.7355316349,60.7667275136709
SSF,2019,1617.66888069241,61.1293218424873
SSF,2020,1480.47864226138,61.1675270829902
SSF,2021,1621.10097013513,60.7034363660672
SSF,2022,1696.43999286939,61.8571795894802
SSF,2023,1544.75911473464,62.6029134885664
SSA,2015,1747.88416619556,58.9244569362249
SSA,2016,1536.05359120559,59.3199433875513
SSA,2017,1630.62595897119,59.6367115940116
SSA,2018,1708.80108637029,60.2582610385453
SSA,2019,1705.21463047615,60.6065912895076
SSA,2020,1544.4411207735,60.6222294256854
SSA,2021,1700.42199943914,60.1774746494858
SSA,2022,1772.65535427221,61.2833535992957
SSA,2023,1614.13902501696,62.0654798813283
TSS,2015,1635.04422604526,59.398721466191
TSS,2016,1452.27420076776,59.8121001978138
TSS,2017,1542.24464874276,60.1584015341065
TSS,2018,1612.7355316349,60.7667275136709
TSS,2019,1617.66888069241,61.1293218424873
TSS,2020,1480.47864226138,61.1675270829902
TSS,2021,1621.10097013513,60.7034363660672
TSS,2022,1696.43999286939,61.8571795894802
TSS,2023,1544.75911473464,62.6029134885664
UMC,2015,7434.5956962152,75.1754691734539
UMC,2016,7404.71205158264,75.3404185539197
UMC,2017,8053.63318157659,75.4810427213008
UMC,2018,8559.82716365995,75.8220642064272
UMC,2019,8647.39963930799,76.029480770985
UMC,2020,8334.90582376743,75.2315516201179
UMC,2021,9905.05583452615,74.7276149865895
UMC,2022,10310.8668761078,76.0092804332746
UMC,2023,10631.3167441564,76.1953051028563
WLD,2015,10175.4094195078,71.9647545102466
WLD,2016,10221.3659804648,72.1848945967683
WLD,2017,10765.2662233504,72.3653447819616
WLD,2018,11326.9339016063,72.6436120803356
WLD,2019,11376.8233409998,72.8689103086688
WLD,2020,10963.1756422364,72.1822239463873
WLD,2021,12418.5659245064,71.2154841745704
WLD,2022,12819.7448379733,72.9690157226638
WLD,2023,13259.7098707258,73.3297162833404
AFG,2015,565.569730408751,62.27
AFG,2016,522.082215583898,62.646
AFG,2017,525.469770891619,62.406
AFG,2018,491.337221382603,62.443
AFG,2019,496.6025042585,62.941
AFG,2020,510.787063366811,61.454
AFG,2021,356.496214115892,60.417
AFG,2022,357.261152798144,65.617
AFG,2023,413.757894705303,66.035
ALB,2015,3981.72662261867,78.358
ALB,2016,4168.37544462548,78.643
ALB,2017,4614.0479692596,78.9
ALB,2018,5365.48880180298,79.238
ALB,2019,5460.4305086932,79.467
ALB,2020,5370.77749956875,77.824
ALB,2021,6413.28280828537,76.844
ALB,2022,6846.42669381643,78.769
ALB,2023,8575.17134637222,79.602
DZA,2015,4685.05902729002,75.159
DZA,2016,4424.98529027556,75.31
DZA,2017,4554.66753957828,75.431
DZA,2018,4577.21029180491,75.555
DZA,2019,4468.45341883656,75.682
DZA,2020,3743.5419522929,73.257
DZA,2021,4160.55926736925,75.208
DZA,2022,4961.55257664733,76.129
DZA,2023,5364.02795022731,76.261
ASM,2015,12727.4102651386,72.654
ASM,2016,12843.3342903627,72.64
ASM,2017,11863.6839452565,72.801
ASM,2018,12552.0546868861,72.794
ASM,2019,12886.1359517218,72.751
ASM,2020,14489.2586563775,72.672
ASM,2021,15236.1604875571,72.708
ASM,2022,18017.4589383973,72.752
AND,2015,38654.9347203095,84.532
AND,2016,40129.8192007698,84.489
AND,2017,40672.9943348258,84.359
AND,2018,42819.7745797624,84.242
AND,2019,41257.8045846483,84.098
AND,2020,37361.0900666982,79.418
AND,2021,42425.6996756291,82.331
AND,2022,42414.0590092117,84.016
AND,2023,46812.4484486309,84.041
AGO,2015,3213.90261080059,61.042
AGO,2016,1807.95294072643,61.619
AGO,2017,2437.25971190821,62.122
AGO,2018,2538.59139143371,62.622
AGO,2019,2189.85571407618,63.051
AGO,2020,1449.92286669308,63.116
AGO,2021,1925.87466082167,62.958
AGO,2022,2929.69445467272,64.246
AGO,2023,2309.53413042773,64.617
ATG,2015,16077.6340769406,76.892
ATG,2016,16556.8551801588,76.968
ATG,2017,16965.7288273816,77.03
ATG,2018,18273.4270684912,77.132
ATG,2019,18896.3721832248,77.168
ATG,2020,15369.6082250401,77.161
ATG,2021,17348.6006987182,77.197
ATG,2022,20105.1989085164,77.483
ATG,2023,21494.5474000727,77.598
ARG,2015,13679.6264980954,76.6
ARG,2016,12699.9623137756,76.105
ARG,2017,14532.5009308511,76.543
ARG,2018,11752.7998922979,76.77
ARG,2019,9955.97478680428,76.847
ARG,2020,8535.59938004389,75.878
ARG,2021,10738.0179223384,73.948
ARG,2022,13935.6811110049,75.806
ARG,2023,14187.4827252965,77.395
ARM,2015,3512.39350276709,74.8707317073171
ARM,2016,3524.42476874707,74.8682926829268
ARM,2017,3869.05373867752,75.2170731707317
ARM,2018,4196.00562301769,75.619512195122
ARM,2019,4597.22887399548,76.2219512195122
ARM,2020,4268.68093304583,73.3756097560976
ARM,2021,4685.17997128509,72.2780487804878
ARM,2022,6571.97445545099,74.7658536585366
ARM,2023,8125.27395754003,77.4658536585366
ABW,2015,27458.2253310273,75.405
ABW,2016,27441.5296617282,75.54
ABW,2017,28440.051963759,75.62
ABW,2018,30082.1276448186,75.88
ABW,2019,31096.2050738676,76.019
ABW,2020,22855.9323200761,75.406
ABW,2021,27200.0610793969,73.655
ABW,2022,30559.5335346581,76.226
ABW,2023,33984.7906198041,76.353
AUS,2015,56739.0265346593,82.4
AUS,2016,49888.0410842736,82.4487804878049
AUS,2017,53901.7145392154,82.5
AUS,2018,57196.4220783778,82.7487804878049
AUS,2019,54972.7017885437,82.9
AUS,2020,51791.540179984,83.2
AUS,2021,60607.7788605166,83.3
AUS,2022,64997.0136536475,83.2
AUS,2023,64835.9199754535,83.0512195121951
AUT,2015,43915.228020857,81.190243902439
AUT,2016,45061.4993920192,81.6414634146342
AUT,2017,47163.7425775142,81.6439024390244
AUT,2018,51194.0749841299,81.6926829268293
AUT,2019,49885.9947355204,81.8951219512195
AUT,2020,48716.4098900349,81.1926829268293
AUT,2021,53648.7190742245,81.190243902439
AUT,2022,52176.6649141178,81.2951219512195
AUT,2023,56033.573792065,81.5414634146342
AZE,2015,5500.50364628486,72.349
AZE,2016,3880.6852276838,72.568
AZE,2017,4147.1981423222,72.694
AZE,2018,4739.7943123408,73.016
AZE,2019,4805.75371765917,73.29
AZE,2020,4229.91064904503,70.312
AZE,2021,5408.04535175023,70.999
AZE,2022,7770.594223351,74.125
AZE,2023,7133.02838048328,74.429
