,,gdp_per_capita,health_exp_gdp,life_expectancy,infant_mortality,population
LVA,2020,17564.2321549354,7.28520584,75.1853658536585,3.2,1900449.0
LVA,2021,20261.8887788916,9.10995388,72.9804878048781,2.9,1884490.0
LVA,2022,20227.2307431581,7.62168407,74.2780487804878,2.7,1879383.0
LVA,2023,22675.5786295407,,75.6780487804878,2.5,1877445.0
LVA,2024,23367.5986788961,,,,1862441.0
LBN,2015,7714.1099998804,7.41596651,78.275,11.2,6472469.0
LBN,2016,8089.012088155,7.92386055,78.306,11.4,6323060.0
LBN,2017,8608.21084982387,7.80396605,78.192,11.8,6160128.0
LBN,2018,9174.53666204759,8.07092381,78.263,12.3,5984119.0
LBN,2019,8905.88005497437,8.6936779,78.208,12.8,5794594.0
LBN,2020,5561.19166950397,7.57650805,76.299,13.5,5702398.0
LBN,2021,4045.37391066234,4.85634661,73.65,14.3,5718122.0
LBN,2022,3654.35845534878,5.73500204,78.003,15.1,5744489.0
LBN,2023,3477.72489842684,,77.817,16.0,5773493.0
LBN,2024,,,,,5805962.0
LSO,2015,1121.19851342518,9.29659843,51.83,69.3,2104611.0
LSO,2016,992.491840678465,9.24263859,52.908,68.3,2130422.0
LSO,2017,1069.36673247542,10.57478237,53.874,68.2,2157110.0
LSO,2018,1170.65569702819,11.1686039,54.638,64.9,2183603.0
LSO,2019,1082.05706777516,21.96986771,55.249,63.3,2209405.0
LSO,2020,918.582577421982,10.45941448,55.133,61.2,2235727.0
LSO,2021,1066.58643600093,10.81370068,54.209,59.8,2261542.0
LSO,2022,1030.12579628833,12.65127754,56.812,57.6,2286110.0
LSO,2023,916.282970463888,,57.375,55.4,2311472.0
LSO,2024,971.814620468788,,,,2337423.0
LBR,2015,692.590082351257,10.4594965,59.248,63.3,4659431.0
LBR,2016,714.613063145659,9.88514519,60.483,61.8,4755608.0
LBR,2017,699.269095727404,10.44921875,60.777,60.6,4848925.0
LBR,2018,692.203127129794,10.78197193,60.999,59.4,4944726.0
LBR,2019,658.164180770507,8.38325977,61.232,58.2,5043721.0
LBR,2020,616.787867006715,12.90504265,61.267,56.8,5149463.0
LBR,2021,667.96610514319,13.8384428,61.166,55.4,5259323.0
LBR,2022,744.617175237387,13.47386169,61.934,53.9,5373294.0
LBR,2023,799.194470229642,,62.163,52.6,5493031.0
LBR,2024,846.277368387389,,,,5612817.0
LBY,2015,7458.48917756374,5.80638647,71.644,10.6,6531819.0
LBY,2016,7525.80299308216,6.17178679,71.799,10.2,6632126.0
LBY,2017,9965.83236729757,4.67685318,72.721,9.8,6738770.0
LBY,2018,11196.5854810844,4.86648417,73.151,9.5,6849055.0
LBY,2019,9963.19489084483,5.54773426,72.941,9.2,6951033.0
LBY,2020,6650.33810585348,7.10674047,72.388,9.0,7045399.0
LBY,2021,4935.82787349801,6.21384287,72.062,8.7,7135175.0
LBY,2022,5986.63694851258,4.65005827,74.462,8.4,7223805.0
LBY,2023,6172.81246940233,,69.339,15.9,7305659.0
LBY,2024,6318.40314031017,,,,7381023.0
LIE,2015,167187.15730982,,82.6560975609756,,37494.0
LIE,2016,165375.491396259,,82.2585365853659,,37716.0
LIE,2017,170547.092298954,,83.7463414634147,,37962.0
LIE,2018,174988.775083446,,83.0414634146342,,38246.0
LIE,2019,166907.839305016,,84.1609756097561,,38563.0
LIE,2020,164671.093553454,,81.6585365853659,,38901.0
LIE,2021,201944.830335076,,84.4024390243902,,39182.0
LIE,2022,186821.881757157,,84.1219512195122,,39493.0
LIE,2023,207973.617746758,,84.8414634146342,,39850.0
LIE,2024,,,,,40197.0
LTU,2015,14269.8039878287,6.49043989,74.3219512195122,4.1,2911109.0
LTU,2016,14934.2702840428,6.63746262,74.6707317073171,4.0,2877325.0
LTU,2017,16800.1510246099,6.4444623,75.4804878048781,3.8,2842639.0
LTU,2018,19247.2315367967,6.53038597,75.6804878048781,3.5,2819200.0
LTU,2019,19608.7943945553,6.98445415,76.2829268292683,3.3,2811089.0
LTU,2020,20428.6478157394,7.47439718,75.0292682926829,3.1,2810369.0
LTU,2021,23870.4594851722,7.75970221,74.0365853658537,3.0,2808380.0
LTU,2022,25085.784063499,7.24335003,75.6439024390244,2.9,2831639.0
LTU,2023,27786.0057829276,7.29381466,76.9878048780488,2.8,2871585.0
LTU,2024,29386.2878350187,,,,2888055.0
LUX,2015,105462.012584423,5.08113575,82.2926829268293,2.2,569604.0
LUX,2016,106899.293549552,5.07103872,82.6853658536585,2.1,582014.0
LUX,2017,110193.213797228,5.13535357,82.0951219512195,2.1,596336.0
LUX,2018,116926.759593905,5.27988529,82.2951219512195,2.1,607950.0
LUX,2019,112696.649059674,5.46495819,82.6390243902439,2.1,620001.0
LUX,2020,116860.02817236,5.76488066,82.1439024390244,2.1,630419.0
LUX,2021,134965.815442152,5.66065645,82.5975609756098,2.1,640064.0
LUX,2022,123719.658915996,5.55154753,82.9463414634147,2.0,653103.0
LUX,2023,131407.681364513,5.78284121,83.3585365853659,2.0,666430.0
LUX,2024,137516.587324367,,,,677717.0
MAC,2015,70070.2918001631,,83.2243902439024,,642900.0
MAC,2016,69074.0363049212,,83.2756097560976,,652500.0
MAC,2017,77704.9215312666,,83.5268292682927,,648400.0
MAC,2018,83761.8171798142,,83.6780487804878,,658900.0
MAC,2019,81967.699172769,,83.9292682926829,,672000.0
MAC,2020,36976.2561071429,,84.1292682926829,,685400.0
MAC,2021,45376.314586156,,83.7292682926829,,682500.0
MAC,2022,36909.9564090312,,83.0804878048781,,677300.0
MAC,2023,67476.5290813306,,83.1804878048781,,678800.0
MAC,2024,73046.8890267079,,,,687000.0
MDG,2015,445.320069480568,5.0062542,63.362,43.8,25426702.0
MDG,2016,453.970714522463,5.33248854,63.431,43.8,26099952.0
MDG,2017,491.866848718929,4.80225945,63.433,43.9,26788375.0
MDG,2018,500.45718552916,4.22160387,63.491,44.2,27494926.0
MDG,2019,499.818837622534,3.10129309,63.504,44.5,28219554.0
MDG,2020,450.771615201509,3.72316122,62.706,44.7,28953556.0
MDG,2021,483.469463351371,3.5045228,62.516,44.9,29691083.0
MDG,2022,503.514533472879,3.25023246,63.068,44.7,30437261.0
MDG,2023,508.718427705736,,63.632,44.2,31195932.0
MDG,2024,544.997302693127,,,,31964956.0
MWI,2015,539.605363240686,6.62879086,62.324,39.3,17085587.0
MWI,2016,450.506105510719,7.72703791,63.163,37.6,17557739.0
MWI,2017,495.769683367165,7.58438921,63.914,36.1,18039715.0
MWI,2018,533.203173686705,6.88249922,64.464,34.5,18528081.0
MWI,2019,580.889816066776,6.37021732,64.995,33.6,19025752.0
MWI,2020,602.507478176106,7.17979383,65.216,32.3,19533888.0
MWI,2021,617.447520802454,7.62815809,64.782,31.4,20047258.0
MWI,2022,604.269751184515,6.50023508,66.037,30.5,20568728.0
MWI,2023,602.343619809252,,67.353,29.4,21104482.0
MWI,2024,508.371273531708,,,,21655286.0
MYS,2015,9648.6797937523,3.82201481,75.288,6.6,31232798.0
MYS,2016,9476.53409809923,3.70085335,75.371,6.7,31789685.0
MYS,2017,9862.54806612235,3.71472311,75.542,6.7,32355644.0
MYS,2018,10901.8019954421,3.75944281,75.734,6.7,32910967.0
MYS,2019,10920.191763972,3.83991051,75.9,6.7,33440596.0
MYS,2020,9957.52626697613,4.08254337,76.057,6.7,33889558.0
MYS,2021,10903.1116425938,4.37382412,73.917,6.7,34282399.0
MYS,2022,11748.0919307944,3.90591931,75.444,6.7,34695493.0
MYS,2023,11379.0851923557,,76.657,6.8,35126298.0
MYS,2024,11867.2586435443,,,,35557673.0
MDV,2015,9644.90655028145,8.72545815,78.607,8.5,428154.0
MDV,2016,9947.80744731739,10.30544567,78.913,8.0,443308.0
MDV,2017,10509.628805812,9.26917839,79.228,7.4,458287.0
MDV,2018,11423.2838427029,7.43627834,79.433,6.9,473099.0
MDV,2019,11740.2724029785,7.65845585,79.707,6.4,487731.0
MDV,2020,7393.8886543933,11.3365984,78.713,6.0,502118.0
MDV,2021,10176.143882547,10.09611702,78.052,5.6,516154.0
MDV,2022,11786.0091545343,9.65276241,80.76,5.3,524106.0
MDV,2023,12530.3602359683,,81.041,5.0,525994.0
MDV,2024,13215.5353637008,,,,527799.0
MLI,2015,838.11986940103,4.11143351,57.852,69.4,18593022.0
MLI,2016,872.468587171653,3.77377558,58.286,68.0,19191289.0
MLI,2017,924.057531692284,3.67425752,58.562,66.6,19813011.0
MLI,2018,996.379292136901,3.73249912,58.873,65.1,20442030.0
MLI,2019,971.949318638092,3.82943797,59.217,63.7,21068405.0
MLI,2020,953.242943290974,3.47597885,58.858,62.1,21713836.0
MLI,2021,1027.27345365357,3.46649742,59.116,60.5,22388630.0
MLI,2022,969.72220560562,3.67284775,60.035,59.0,23072640.0
MLI,2023,1035.86242628411,,60.439,57.6,23769127.0
MLI,2024,1086.1762176779,,,,24478595.0
MLT,2015,25529.6813131565,8.89759636,81.8975609756097,5.8,444220.0
MLT,2016,26459.0772054811,8.96600914,82.4536585365854,5.7,454505.0
MLT,2017,30317.2443357939,8.73092651,82.3463414634146,5.6,467106.0
MLT,2018,33382.2677502638,8.5073843,82.2487804878049,5.5,483903.0
MLT,2019,32421.9179753188,9.07641315,82.6585365853659,5.4,503912.0
MLT,2020,31833.596382464,10.60137844,82.0975609756098,5.2,515490.0
MLT,2021,38065.354346575,10.36362457,82.2585365853659,5.1,518150.0
MLT,2022,36224.2819955817,9.52376747,82.4487804878049,5.0,531113.0
MLT,2023,40182.4313854634,,83.5073170731707,4.8,552747.0
MLT,2024,42347.3073860173,,,,574346.0
MHL,2015,3764.34426229508,14.86287594,65.292,29.3,48800.0
MHL,2016,4229.80988911945,14.70093918,65.477,28.7,47709.0
MHL,2017,4592.83457628576,12.08143997,65.673,27.9,46529.0
MHL,2018,4858.12079054875,14.5333004,65.87,27.2,45285.0
MHL,2019,5292.33985502306,15.0545578,66.047,26.5,44007.0
MHL,2020,5661.96787336674,12.17444134,65.387,25.8,42706.0
MHL,2021,6258.61193705127,12.54099083,65.421,25.0,41367.0
MHL,2022,6322.82855503156,11.73604298,66.725,24.3,40077.0
MHL,2023,6678.34239060448,,66.945,23.5,38827.0
MHL,2024,7466.65186507409,,,,37548.0
MRT,2015,1554.94897871782,3.67363763,66.498,38.5,3965959.0
MRT,2016,1565.76575722696,3.18699503,66.823,37.6,4086657.0
MRT,2017,1615.00401327323,3.41947556,67.088,36.7,4210600.0
MRT,2018,1722.93528854073,2.88362551,67.419,35.8,4337685.0
MRT,2019,1767.072710621,3.09176588,67.64,34.8,4467708.0
MRT,2020,1795.76459566714,3.00147843,66.794,33.8,4600131.0
MRT,2021,1947.78918383313,3.78022528,66.762,32.9,4734874.0
MRT,2022,1960.35240077424,4.48389912,68.281,32.0,4875637.0
MRT,2023,2120.82318421747,,68.484,31.0,5022441.0
MRT,2024,2082.78374423714,,,,5169395.0
MUS,2015,9507.87133656424,5.55042362,74.3531707317073,13.0,1262879.0
MUS,2016,9965.72531085228,5.54289532,74.3948780487805,13.0,1263747.0
MUS,2017,10841.6847754844,5.59857273,74.5146341463415,13.2,1264887.0
MUS,2018,11643.4605962124,5.60310221,74.4163414634146,13.6,1265577.0
MUS,2019,11403.2527870674,5.69508171,74.2358536585366,13.9,1265985.0
MUS,2020,9011.04288445023,6.09606028,74.1770731707317,14.1,1266014.0
MUS,2021,9068.97300226707,6.6160841,73.680243902439,14.0,1266334.0
MUS,2022,10223.7882316574,5.82381678,73.5146341463415,13.8,1262523.0
MUS,2023,11182.186568616,,73.4121951219512,13.5,1261041.0
MUS,2024,11871.733679438,,,,1259509.0
MEX,2015,10021.2386124039,5.52738619,74.431,13.9,121072306.0
MEX,2016,9097.92397674769,5.38499022,74.376,13.5,122251351.0
MEX,2017,9649.27816772402,5.3117938,74.261,13.0,123400057.0
MEX,2018,10084.7937553679,5.23821402,74.301,12.6,124573711.0
MEX,2019,10369.5553585271,5.29685831,74.53,12.2,125762982.0
MEX,2020,8841.2707511328,6.0537405,70.449,11.8,126799054.0
MEX,2021,10314.0506725979,5.89244318,69.75,11.5,127648148.0
MEX,2022,11402.1410374782,5.72145176,73.973,11.1,128613117.0
MEX,2023,13826.1306570122,,75.069,10.8,129739759.0
MEX,2024,14157.9445835849,,,,130861007.0
FSM,2015,2911.16211045292,12.70485306,65.306,26.5,108716.0
FSM,2016,2979.60119184048,13.4160471,65.576,25.7,109075.0
FSM,2017,3279.10779039285,12.46886253,65.761,25.0,109481.0
FSM,2018,3566.58690371125,11.96551991,65.943,24.3,109909.0
FSM,2019,3572.65918282222,11.89308453,66.196,23.6,110282.0
FSM,2020,3362.02793142215,12.01537514,65.878,22.9,110916.0
FSM,2021,3508.22356270221,11.41321754,66.152,22.2,111624.0
FSM,2022,3710.12448453257,10.34470272,66.961,21.5,112114.0
FSM,2023,3941.37247887414,,67.198,20.8,112630.0
FSM,2024,4166.00476748564,,,,113160.0
MDA,2015,2749.55137054338,8.55763531,70.118,14.2,2835978.0
MDA,2016,2847.08794770479,7.53552246,70.179,14.0,2803186.0
MDA,2017,3453.26727720294,7.1278038,70.375,13.9,2755189.0
MDA,2018,4156.44981956646,6.70760345,70.236,13.8,2707203.0
MDA,2019,4405.33418162155,6.49662447,70.181,13.7,2664224.0
MDA,2020,4375.7788930524,7.00484037,69.914,13.7,2635130.0
MDA,2021,5274.60582195352,7.7490406,68.991,13.6,2595809.0
MDA,2022,5744.29618434435,6.96505404,71.546,13.6,2528654.0
MDA,2023,6799.58594644576,,71.198,13.5,2457783.0
MDA,2024,7617.51613089815,,,,2389275.0
MCO,2015,170437.101188261,4.31544638,85.323,2.9,36757.0
MCO,2016,173604.753555915,4.12467051,85.63,2.8,37276.0
MCO,2017,170663.375247872,4.15852451,85.878,2.7,37678.0
MCO,2018,188298.315668437,4.04578018,86.084,2.6,38154.0
MCO,2019,193746.785647412,3.87726593,86.151,2.6,38109.0
MCO,2020,176891.886538492,4.27929592,86.089,2.5,38050.0
MCO,2021,223823.363960226,3.67252064,85.113,2.4,38527.0
MCO,2022,226052.001905201,3.39779735,85.746,2.3,38931.0
MCO,2023,256580.515122745,,86.372,2.3,38956.0
MCO,2024,,,,,38631.0
MNG,2015,3838.92126989984,4.23154545,70.810243902439,15.7,3026864.0
MNG,2016,3619.90026383792,4.58008575,70.2239024390244,15.0,3088856.0
MNG,2017,3645.96708669551,4.33954191,70.5434146341463,14.2,3148917.0
MNG,2018,4107.64288528468,4.53449297,70.8270731707317,13.5,3208189.0
MNG,2019,4347.54610314873,4.49497986,71.0531707317073,12.8,3267673.0
MNG,2020,4001.25193077703,4.6662488,71.3490243902439,12.2,3327204.0
MNG,2021,4517.61578018785,7.21042728,71.6451219512195,11.8,3383741.0
MNG,2022,4993.51487463495,8.85170174,71.9007317073171,11.6,3433748.0
MNG,2023,5838.63108083902,,72.1224390243902,11.4,3481145.0
MNG,2024,6691.48209834228,,,,3524788.0
MNE,2015,6491.19280618646,9.02188778,76.6024390243903,3.5,624651.0
MNE,2016,6999.1358134109,8.63302994,76.5414634146342,3.2,625353.0
MNE,2017,7758.36921956034,7.98255396,76.6853658536585,3.0,625982.0
MNE,2018,8790.88152116679,8.34355545,77.8853658536585,2.8,626438.0
MNE,2019,8842.48528706869,8.32983208,76.6829268292683,2.6,626753.0
MNE,2020,7612.62845881291,11.42177582,75.9317073170732,2.5,626590.0
MNE,2021,9377.48879714989,10.55253506,73.8243902439024,2.3,625053.0
MNE,2022,9990.20444616996,10.92241859,76.1878048780488,2.2,623591.0
MNE,2023,12077.3747094687,,77.5878048780488,2.1,623529.0
MNE,2024,12935.4522712126,,,,623831.0
MAR,2015,3146.24780273438,5.10435581,72.894,21.6,34607588.0
MAR,2016,3140.85546875,5.09203386,73.228,20.5,35023457.0
MAR,2017,3296.52661132813,4.98920393,73.608,19.6,35446392.0
MAR,2018,3501.69799804688,4.94516659,73.946,18.7,35839760.0
MAR,2019,3508.09765625,4.9953146,74.245,18.0,36210898.0
MAR,2020,3268.0302734375,5.59079361,73.133,17.3,36584208.0
MAR,2021,3785.93627929688,5.522717,73.385,16.6,36954442.0
MAR,2022,3455.39624023438,5.68049145,75.161,16.0,37329064.0
MAR,2023,3771.4462890625,,75.313,15.5,37712505.0
MAR,2024,3993.38745117188,,,,38081173.0
MOZ,2015,610.563774706589,6.60972881,58.711,53.8,26547572.0
MOZ,2016,441.489734819071,7.21501875,59.455,52.9,27337105.0
MOZ,2017,470.93856305196,7.80532169,60.148,51.5,28166393.0
MOZ,2018,517.507260258101,7.97903347,60.79,50.6,29018644.0
MOZ,2019,519.09255091362,7.90207434,61.306,49.7,29884380.0
MOZ,2020,462.433876479921,7.54172373,61.39,49.1,30783688.0
MOZ,2021,509.907829475551,8.86981869,60.268,47.7,31707800.0
MOZ,2022,578.251663751351,8.77717781,63.011,46.5,32656246.0
MOZ,2023,622.985619320596,,63.611,45.4,33635160.0
MOZ,2024,647.28579950207,,,,34631766.0
MMR,2015,1166.73305546337,5.47780561,65.288,44.6,51089056.0
MMR,2016,1229.19713515893,5.11349964,65.64,43.1,51495696.0
MMR,2017,1272.82241830603,5.08065701,65.909,41.6,51894938.0
MMR,2018,1298.21310320785,4.89992189,66.232,40.2,52272247.0
MMR,2019,1425.98954211903,4.07903337,66.457,38.9,52640713.0
MMR,2020,1490.21683548367,4.38807583,66.612,37.6,53016522.0
MMR,2021,1242.72134419599,5.83599281,65.553,36.4,53387102.0
MMR,2022,1158.05005034332,5.20476246,66.506,35.2,53756787.0
MMR,2023,1233.19666209269,,66.889,34.1,54133798.0
MMR,2024,1359.25961394135,,,,54500091.0
NAM,2015,4774.10650865775,9.98109627,60.008,47.5,2374300.0
NAM,2016,4395.68776162376,9.3223238,60.81,47.6,2439213.0
NAM,2017,5143.96072323076,8.72573948,61.661,46.3,2506853.0
NAM,2018,5308.60813408705,8.28609943,62.579,45.7,2577327.0
NAM,2019,4731.9210318831,8.39904404,63.546,44.6,2650494.0
NAM,2020,3878.58982993966,8.88723373,64.071,43.1,2728762.0
NAM,2021,4412.8355693052,9.33766365,60.85,41.6,2810548.0
NAM,2022,4349.79908493314,9.29635525,64.19,39.7,2889662.0
NAM,2023,4187.60500350786,,67.385,38.4,2963095.0
NAM,2024,4413.1274418646,,,,3030131.0
NRU,2015,7703.43149943923,14.00561714,60.897,16.2,10954.0
NRU,2016,8724.30700255019,10.99060154,60.996,14.8,11150.0
NRU,2017,9613.41209082575,11.4886446,61.101,13.5,11324.0
NRU,2018,11408.6947593898,11.10239792,61.238,12.3,11477.0
NRU,2019,10776.8284610316,11.56155682,61.393,11.2,11587.0
NRU,2020,10695.6993301601,11.55650234,61.527,10.3,11643.0
NRU,2021,14989.6647450751,12.00061035,61.331,9.5,11709.0
NRU,2022,12896.4341046481,18.17031097,61.93,8.8,11801.0
NRU,2023,12754.1867566585,,62.109,8.3,11875.0
NRU,2024,13421.8330584638,,,,11947.0
NPL,2015,875.543635474862,5.46615553,67.374,32.6,27823629.0
NPL,2016,877.256454696737,5.42378998,68.444,31.2,27955462.0
NPL,2017,1034.28374906846,4.72170973,68.74,29.9,28011258.0
NPL,2018,1179.19843190389,4.52808428,69.036,28.5,28079689.0
NPL,2019,1203.14294706401,4.44524717,69.299,27.3,28414064.0
NPL,2020,1154.21517578318,5.2080965,69.106,26.1,28966574.0
NPL,2021,1252.75076731986,5.32333136,68.385,25.1,29475010.0
NPL,2022,1385.91066274851,6.65589333,70.087,24.2,29715436.0
NPL,2023,1382.33055769304,,70.354,23.3,29694614.0
NPL,2024,1447.31004458428,,,,29651054.0
NLD,2015,45793.8135434697,10.32393837,81.509756097561,3.5,16939923.0
NLD,2016,46808.5291492503,10.05679512,81.5609756097561,3.5,17030314.0
NLD,2017,49513.6817346384,10.1082983,81.7609756097561,3.5,17131296.0
NLD,2018,53955.0770024266,10.01993561,81.8121951219512,3.5,17231624.0
NLD,2019,53554.9007491475,10.14039612,82.1121951219512,3.5,17344874.0
NLD,2020,53467.9277413737,11.22355747,81.3585365853659,3.5,17441500.0
NLD,2021,60141.9880911492,11.12490749,81.309756097561,3.5,17533044.0
NLD,2022,59123.318556487,10.10068321,81.6146341463415,3.5,17700982.0
NLD,2023,64572.0059558854,,81.9146341463415,3.5,17877117.0
NLD,2024,68218.7261019406,,,,17994237.0
NCL,2015,30858.7237060533,,77.206,,283168.0
NCL,2016,30782.8544433514,,77.359,,283423.0
NCL,2017,32354.7102832901,,77.504,,283546.0
NCL,2018,34902.8968780031,,77.557,,283541.0
NCL,2019,33411.3358835672,,77.262,,283606.0
NCL,2020,33270.330597637,,77.049,,284176.0
NCL,2021,35311.5543551452,,77.113,,285214.0
NCL,2022,33516.363085906,,77.698,,287123.0
NCL,2023,,,78.766,,289870.0
NCL,2024,,,,,292639.0
NZL,2015,38665.3723018158,9.28344345,81.6124390243903,4.7,4609400.0
NZL,2016,40113.7195382428,9.24379444,81.6585365853659,4.6,4714100.0
NZL,2017,42950.3841711138,8.9698782,81.8585365853659,4.5,4813600.0
NZL,2018,43257.0769238879,9.03810501,81.7073170731707,4.4,4900600.0
NZL,2019,42779.2298164101,9.50996971,82.0560975609756,4.3,4979200.0
NZL,2020,41850.92032802,10.05994129,82.2560975609756,4.2,5090200.0
NZL,2021,49689.498134519,10.0194025,82.2073170731707,4.2,5111300.0
NZL,2022,48760.0381935936,10.02858067,81.9585365853658,4.1,5117100.0
NZL,2023,48654.904227478,,83.0048780487805,4.0,5245000.0
NZL,2024,48747.0136853042,,,,5338500.0
NIC,2015,2074.45620634731,7.96303272,72.899,14.6,6149417.0
NIC,2016,2131.68704828322,8.04877567,73.18,13.9,6232666.0
NIC,2017,2182.61380995674,8.32754421,73.389,13.3,6316231.0
NIC,2018,2035.16549390507,8.4993515,73.879,12.7,6400080.0
NIC,2019,1958.62051528095,8.50037098,73.764,12.1,6483657.0
NIC,2020,1938.44704754382,8.58996105,70.766,11.6,6565267.0
NIC,2021,2138.38588469449,9.59249973,70.478,11.1,6644741.0
NIC,2022,2322.89053964583,8.95364857,74.463,10.7,6730654.0
NIC,2023,2609.44492072931,,74.947,10.3,6823613.0
NIC,2024,2847.53966339498,,,,6916140.0
NER,2015,485.662574175279,5.34745932,58.85,69.3,19939498.0
NER,2016,502.706475406446,4.53239059,59.228,69.3,20685753.0
NER,2017,521.804130023434,5.57609606,59.524,69.4,21435446.0
NER,2018,578.568035680892,5.30310822,59.765,69.4,22188069.0
NER,2019,561.691304349698,5.66642094,60.031,69.5,22947757.0
NER,2020,579.512495758236,6.17007589,59.89,69.4,23717613.0
NER,2021,608.722439593808,5.81452751,59.542,69.0,24502140.0
NER,2022,609.745147661683,4.35259724,60.398,68.3,25311973.0
NER,2023,638.336080723299,,61.183,67.4,26159867.0
NER,2024,722.748650326257,,,,27032412.0
NGA,2015,2585.73360671797,3.58194995,51.939,70.2,190671878.0
NGA,2016,2070.4127339595,3.64773679,52.189,69.5,195443700.0
NGA,2017,1876.34027111773,3.74762511,52.397,68.6,200254579.0
NGA,2018,2057.87944554011,3.09069347,52.669,67.4,204938755.0
NGA,2019,2265.15520863056,2.98547053,53.009,66.1,209485641.0
NGA,2020,2019.65706326224,3.38063431,53.072,64.7,213996181.0
NGA,2021,2017.27486481527,4.07625723,53.455,63.2,218529286.0
NGA,2022,2139.37478476974,4.27090406,54.079,61.6,223150896.0
NGA,2023,1596.63696129001,,54.462,60.1,227882945.0
NGA,2024,806.945695055244,,,,232679478.0
MKD,2015,5262.68671928674,6.34227896,75.4024390243902,9.9,1912430.0
MKD,2016,5598.48622617967,6.37943363,75.4,9.5,1906313.0
MKD,2017,5955.2973863451,6.43909454,75.9536585365854,8.5,1898657.0
MKD,2018,6713.98925398989,6.45699358,76.6487804878049,7.2,1889051.0
MKD,2019,6718.85826635458,7.06654119,76.6024390243903,6.1,1876262.0
MKD,2020,6659.59651070776,7.73212385,74.3951219512195,5.2,1856124.0
MKD,2021,7620.80296977508,8.5240345,73.2463414634146,4.4,1837114.0
MKD,2022,7606.2375253797,7.6204114,74.4248780487805,3.6,1831712.0
MKD,2023,8624.28400232117,,75.3160975609756,2.8,1827816.0
MKD,2024,9310.02790015256,,,,1792179.0
MNP,2015,17665.1007493109,,77.36,,51514.0
MNP,2016,24225.474169342,,77.392,,50773.0
MNP,2017,31225.6049960968,,77.47,,49959.0
MNP,2018,26509.3628379893,,77.51,,49077.0
MNP,2019,24496.6652122421,,77.844,,48129.0
MNP,2020,18220.8382427201,,78.03,,47528.0
MNP,2021,19455.50139424,,78.16,,46979.0
MNP,2022,23785.754590043,,78.531,,46078.0
MNP,2023,,,78.808,,45143.0
MNP,2024,,,,,44278.0
NOR,2015,74809.9658049898,10.06992245,82.3048780487805,2.2,5188607.0
NOR,2016,70867.3609970749,10.53049755,82.4073170731707,2.1,5234519.0
NOR,2017,76131.8384032764,10.22983646,82.609756097561,2.1,5276968.0
NOR,2018,82792.8427113304,9.96037865,82.7585365853659,2.0,5311916.0
NOR,2019,76430.5889473338,10.43807507,82.9585365853659,2.0,5347896.0
NOR,2020,68340.0181033702,11.42416382,83.209756097561,1.9,5379475.0
NOR,2021,93072.8925119571,9.8142643,83.1634146341463,1.9,5408320.0
NOR,2022,109269.520580298,7.94803333,82.509756097561,1.9,5457127.0
NOR,2023,87497.3289297342,,83.1121951219512,1.9,5519594.0
NOR,2024,86809.7246897431,,,,5572272.0
OMN,2015,18808.3077921839,4.07826233,79.346,9.1,4184895.0
OMN,2016,17110.1897460545,4.17580843,79.581,9.0,4390877.0
OMN,2017,17820.0661809335,3.95418668,79.748,8.9,4537396.0
OMN,2018,19901.7615642016,3.21469474,79.864,8.8,4597877.0
OMN,2019,19180.1864152801,3.80648994,79.946,8.7,4591241.0
OMN,2020,16784.8630630058,5.11922884,77.763,8.6,4522497.0
OMN,2021,19403.4600160211,4.37028217,75.969,8.6,4500424.0
OMN,2022,23223.5829405935,2.9162159,77.911,8.5,4730226.0
OMN,2023,20972.4830886637,,80.031,8.4,5049269.0
OMN,2024,20248.4168124608,,,,5281538.0
PAK,2015,1380.47020838317,2.49493265,65.641,64.1,217290883.0
PAK,2016,1424.69161195897,2.57026362,65.943,62.2,220138869.0
PAK,2017,1519.23459514248,2.7863009,66.223,60.3,223273967.0
PAK,2018,1569.33814626355,2.82844949,66.481,58.5,226928892.0
PAK,2019,1390.41690981745,2.84736943,66.729,56.8,230800899.0
PAK,2020,1278.39735206896,2.95273018,65.701,55.1,235001746.0
PAK,2021,1455.31922370186,2.99015832,65.773,53.4,239477801.0
PAK,2022,1538.3228133171,2.90434051,67.417,51.8,243700667.0
PAK,2023,1365.16927410976,,67.649,50.1,247504495.0
PAK,2024,1484.74985864775,,,,251269164.0
PLW,2015,15690.759707372,9.76325321,69.07,18.2,17770.0
PLW,2016,16762.5723436534,10.01226997,69.046,18.8,17797.0
PLW,2017,16034.1342914889,10.90419006,69.019,19.4,17812.0
PLW,2018,16197.7265072415,11.06327057,68.989,19.8,17814.0
PLW,2019,15841.1956399595,12.14718533,68.982,19.9,17798.0
PLW,2020,14556.5872302158,13.33730412,68.689,19.9,17792.0
PLW,2021,13257.2063206433,14.62713623,68.563,19.7,17783.0
PLW,2022,14392.2011374514,14.28555965,68.922,19.5,17759.0
PLW,2023,15899.4246065324,,69.269,19.1,17727.0
PLW,2024,,,,,17695.0
PAN,2015,14082.6548502728,6.93698502,77.583,13.6,3960035.0
PAN,2016,14832.3611608191,7.09378099,77.772,13.5,4029086.0
PAN,2017,15694.6297454295,7.16492653,77.901,13.4,4098707.0
PAN,2018,16151.3273478476,7.60132933,78.266,13.1,4167860.0
PAN,2019,16477.9066285687,8.13541794,78.514,12.7,4234700.0
PAN,2020,13290.5608347594,10.21630001,76.33,12.2,4293261.0
